x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0,0,0,-0.123046711,-0.0999543,-0.028631814,-0.216850773,-0.28068471,-0.046703722,-0.295885444,-0.419561505,-0.073331498,-0.30141291,-0.541928828,-0.097141817,-0.085876539,-0.471606553,0.024726648,-0.157974333,-0.604719102,-0.04599658,-0.221847087,-0.60469538,-0.107215658,-0.254086226,-0.565387607,-0.137179777,-0.010612593,-0.527024925,0.006222679,-0.033589713,-0.740844309,-0.028758947,-0.054107312,-0.881544352,-0.057515539,-0.066592179,-0.995028555,-0.074051738,0.073117331,-0.524188459,-0.028048193,0.088492379,-0.728586376,-0.070347026,0.095850505,-0.867435932,-0.091885686,0.10115768760442734,-0.986141682,-0.099655777,0.14635677635669708,-0.475637168,-0.067069009,0.20954538881778717,-0.629910171,-0.100143462,0.2593536078929901,-0.735980511,-0.106236771,0.3013096749782562,-0.831223011,-0.10439267,ok
0,0,0,-0.123249047,-0.102280065,-0.033796716,-0.217979491,-0.276731491,-0.056551542,-0.297743797,-0.41871804,-0.086812668,-0.297976255,-0.546334624,-0.113478877,-0.084456839,-0.466195524,0.018970137,-0.15929468,-0.603080451,-0.055372022,-0.226157606,-0.597285271,-0.119299166,-0.259831637,-0.554482937,-0.151095107,-0.009686866,-0.519399464,0.002967521,-0.03453457,-0.735671341,-0.036849268,-0.058532078,-0.876011729,-0.068538681,-0.074380577,-0.993429542,-0.086978957,0.073553778,-0.516044199,-0.029091764,0.08826606,-0.721202374,-0.074091494,0.09338586,-0.859339714,-0.096046187,0.096277423,-0.981103778,-0.103594951,0.14753571152687073,-0.467494011,-0.066223167,0.20730914175510406,-0.625321269,-0.098292649,0.2522835433483124,-0.733075976,-0.103248388,0.2885439097881317,-0.832474172,-0.100977384,ok
0,0,0,-0.123375282,-0.100421585,-0.036391113,-0.220026195,-0.276463985,-0.060865898,-0.301069289,-0.42163372,-0.092353232,-0.299024701,-0.55102706,-0.119738527,-0.08884,-0.465309203,0.017301689833402634,-0.162864551,-0.601126671,-0.059539478,-0.228164777,-0.594890952,-0.124591716,-0.260519207,-0.550799668,-0.156449422,-0.01464418,-0.519409478,0.002527717,-0.040728983,-0.73333019,-0.038929977,-0.066616274,-0.874164462,-0.070330203,-0.084231697,-0.992547393,-0.088060446,0.068681382,-0.516821861,-0.028886179,0.081339836,-0.720185637,-0.075022928,0.08501862,-0.858153701,-0.096014306,0.086703256,-0.97929424,-0.102285691,0.14261335134506226,-0.469324827,-0.065654702,0.20023880898952484,-0.627236605,-0.097850963,0.24320703744888306,-0.735731483,-0.102257662,0.2779003977775574,-0.835009336,-0.099243559,ok
0,0,0,-0.124779187,-0.104564123,-0.039120235,-0.222401425,-0.277316034,-0.066082604,-0.303282022,-0.421896517,-0.100315012,-0.302403063,-0.553730786,-0.130444914,-0.088946462,-0.46894449,0.015828050673007965,-0.164650351,-0.60989815,-0.062504381,-0.234284431,-0.601041317,-0.128303573,-0.269823819,-0.551584482,-0.160262764,-0.014132994,-0.521694124,0.002186042,-0.039333861,-0.735227227,-0.038865224,-0.066621877,-0.874263465,-0.06976217,-0.085957922,-0.992473662,-0.087219551,0.069676571,-0.518802643,-0.028563049,0.082379386,-0.72223568,-0.073935017,0.084924914,-0.86263597,-0.093901195,0.085566238,-0.986027479,-0.099752903,0.14322729408740997,-0.472315133,-0.065113239,0.20003800094127655,-0.63005954,-0.097890086,0.2411031424999237,-0.741351604,-0.102249026,0.27416786551475525,-0.844020307,-0.09896075,ok
0,0,0,-0.124292172,-0.108697757,-0.038738575,-0.22123079,-0.280336767,-0.066994868,-0.300183356,-0.429409385,-0.102588587,-0.294323623,-0.563072026,-0.134004042,-0.086981118,-0.469815671,0.016433161,-0.163154975,-0.611318529,-0.062133439,-0.232223436,-0.601595879,-0.128162578,-0.266445667,-0.551064789,-0.160170332,-0.011871618,-0.520412803,0.002982445,-0.039232619,-0.734018147,-0.037263498,-0.069540672,-0.871916175,-0.068040736,-0.091953389,-0.991462946,-0.085743949,0.072794691,-0.518373013,-0.027541088,0.083072104,-0.725600421,-0.071876638,0.082852952,-0.867254019,-0.091335624,0.080850475,-0.991980374,-0.097149812,0.14756083488464355,-0.473213315,-0.063785739,0.2009575515985489,-0.635551214,-0.094917908,0.23818770051002502,-0.749594212,-0.098614588,0.26704007387161255,-0.855030239,-0.095182702,ok
0,0,0,-0.12240044,-0.107256263,-0.038128611,-0.217060208,-0.283284843,-0.06323956,-0.294246852,-0.434446037,-0.095774963,-0.295128316,-0.567484796,-0.123956814,-0.087570682,-0.469733566,0.020046360790729523,-0.162379339,-0.613737047,-0.057261486,-0.227974072,-0.604119599,-0.122467116,-0.261785924,-0.552643895,-0.153866053,-0.01178211,-0.518965364,0.006194158,-0.037996989,-0.734789014,-0.035143163,-0.072320186,-0.872625172,-0.068831913,-0.101589441,-0.990882218,-0.088498063,0.072507799,-0.516151965,-0.024710242,0.080296345,-0.724332273,-0.069603764,0.073924229,-0.86418885,-0.091747232,0.063860677,-0.988453507,-0.099301226,0.14870120584964752,-0.47199899,-0.06123776,0.19960640370845795,-0.638813436,-0.09091603,0.23214073479175568,-0.754933596,-0.095258884,0.25427907705307007,-0.862394154,-0.092861608,ok
0,0,0,-0.127615258,-0.112344161,-0.038468145,-0.222866669,-0.291457266,-0.061335381,-0.295102656,-0.447062224,-0.091157474,-0.297898471,-0.585499167,-0.116492368,-0.089413539,-0.474464834,0.022751150652766228,-0.161542609,-0.623465002,-0.050852921,-0.227268025,-0.626284242,-0.113705695,-0.265611857,-0.581955671,-0.14434883,-0.012251611,-0.521327019,0.009426461,-0.038120437,-0.736721277,-0.030205766,-0.072220586,-0.875293732,-0.06491936,-0.101723172,-0.991082251,-0.086072497,0.0716087,-0.517396152,-0.020813547,0.077722378,-0.724085629,-0.06520053,0.069722161,-0.865287542,-0.08912421,0.058327276,-0.989255488,-0.098687261,0.14796967804431915,-0.474499017,-0.056641631,0.1965888887643814,-0.640567839,-0.088040419,0.22788089513778687,-0.755785763,-0.09447711,0.24937064945697784,-0.861455202,-0.093831122,ok
0,0,0,-0.130735174,-0.110141918,-0.041864596,-0.227912456,-0.285730571,-0.067686372,-0.299941242,-0.444582045,-0.100840114,-0.296950907,-0.590056896,-0.128772944,-0.093604691,-0.474598646,0.025630852207541466,-0.171600908,-0.619661212,-0.046540748,-0.236158267,-0.611080706,-0.106927872,-0.267267108,-0.556196213,-0.135353684,-0.016037362,-0.522570074,0.013565735891461372,-0.044134129,-0.737859368,-0.023528954,-0.079351857,-0.87278837,-0.05464787,-0.107540861,-0.988353491,-0.072936378,0.068271212,-0.519288898,-0.016501632,0.074300349,-0.725351214,-0.05911513,0.064431541,-0.868552446,-0.080740988,0.052390556782484055,-0.994674444,-0.088757277,0.14471909403800964,-0.476370007,-0.052705374,0.19273723661899567,-0.642597079,-0.082996987,0.22266967594623566,-0.760146558,-0.088824302,0.24426493048667908,-0.867552578,-0.087532192,ok
0,0,0,-0.131888002,-0.116026625,-0.037148923,-0.2302825,-0.291758507,-0.060807928,-0.303852499,-0.445259809,-0.092640474,-0.296679825,-0.584189773,-0.119768411,-0.091070391,-0.479654044,0.030880281701683998,-0.168784812,-0.626841426,-0.04074838,-0.239234656,-0.620202839,-0.10261327,-0.27753067,-0.567421317,-0.132608369,-0.015435502,-0.526121259,0.016849180683493614,-0.044130705,-0.73846513,-0.020394376,-0.083316751,-0.873337746,-0.053315066,-0.116968296,-0.987110138,-0.073342919,0.066595331,-0.522264898,-0.01483285,0.074456215,-0.728279412,-0.056004841,0.062264986,-0.87115097,-0.078088969,0.047945391,-0.995053351,-0.087005809,0.13938380777835846,-0.479395777,-0.052443415,0.18564513325691223,-0.645472825,-0.081770405,0.21305273473262787,-0.764259577,-0.087794498,0.2328437715768814,-0.87318176,-0.087079167,ok
0,0,0,-0.128579378,-0.111701831,-0.038408395,-0.227145329,-0.283925503,-0.063931853,-0.30337441,-0.43817991,-0.097782083,-0.300420552,-0.579122722,-0.126903862,-0.093695201,-0.473737389,0.029607832431793213,-0.173103526,-0.6191414,-0.045934513,-0.240998745,-0.617576003,-0.109136723,-0.277664661,-0.563757598,-0.137934521,-0.018551445,-0.522614539,0.017164826,-0.046312757,-0.736086726,-0.020272616,-0.082991734,-0.869810402,-0.051092818,-0.116015546,-0.982761383,-0.067759313,0.065473884,-0.522854388,-0.013324456,0.070581086,-0.728469193,-0.055341311,0.061040401458740234,-0.872009456,-0.075009763,0.047788806,-0.995615005,-0.080417961,0.14160756766796112,-0.482912004,-0.049776908,0.18554435670375824,-0.647688568,-0.078911074,0.2129139006137848,-0.76289618,-0.082283311,0.23150551319122314,-0.866695821,-0.078049198,ok
0,0,0,-0.130314723,-0.114387229,-0.034693345,-0.232709885,-0.28678453,-0.056904174,-0.3051292,-0.43723163,-0.086757131,-0.305181921,-0.577722788,-0.11180637,-0.092148073,-0.47661373,0.025508198887109756,-0.164887577,-0.629657447,-0.046011545,-0.23289746,-0.627803683,-0.10589499,-0.274569869,-0.575716972,-0.133031204,-0.014586145,-0.521592975,0.011481983587145805,-0.039919451,-0.739046156,-0.025839109,-0.075093023,-0.876317978,-0.057668537,-0.108519688,-0.988162041,-0.075449549,0.068675794,-0.517884791,-0.019200325,0.076689802,-0.725759983,-0.061403152,0.067632496,-0.870989621,-0.083783023,0.05325748,-0.994410455,-0.091167457,0.1447068452835083,-0.476074547,-0.054974515,0.1915053129196167,-0.64470464,-0.085129082,0.21963711082935333,-0.763507068,-0.090445675,0.23708440363407135,-0.868858159,-0.087744936,ok
0,0,0,-0.131716087,-0.10584145,-0.033090405,-0.236722082,-0.288759351,-0.052408498,-0.309853762,-0.440105438,-0.078379072,-0.305194736,-0.576778889,-0.100126825,-0.094419941,-0.480680048,0.02312135,-0.164487749,-0.628525555,-0.04363142,-0.230533347,-0.632553458,-0.099445879,-0.271603346,-0.587267816,-0.125319451,-0.016144708,-0.523639023,0.008193087,-0.04246939,-0.739833832,-0.026882419,-0.076576605,-0.874154985,-0.056388967,-0.107519783,-0.979877412,-0.072938755,0.069812678,-0.514915943,-0.022516262,0.075792022,-0.726478457,-0.06421712,0.066908099,-0.87070173,-0.086394362,0.053388905,-0.994096339,-0.09445712,0.1496848165988922,-0.467517853,-0.057770658,0.19255881011486053,-0.637256205,-0.089666359,0.21967726945877075,-0.75494653,-0.096289054,0.23673318326473236,-0.861546993,-0.095016159,ok
0,0,0,-0.127381295,-0.101158366,-0.027299082,-0.227729142,-0.28640613,-0.042554464,-0.296889693,-0.43425867,-0.064873196,-0.296845555,-0.560156524,-0.083622828,-0.096210822,-0.472883999,0.021787988021969795,-0.167281151,-0.620907962,-0.040864196,-0.231841937,-0.618254364,-0.093572512,-0.269691437,-0.566891432,-0.118976362,-0.019232702,-0.518214405,0.003890286,-0.049181979,-0.732608318,-0.031169552,-0.088518865,-0.869820774,-0.06315247,-0.121853188,-0.976157427,-0.082609929,0.065378323,-0.509535372,-0.028070314,0.071531385,-0.722451746,-0.070213974,0.060600921511650085,-0.867969155,-0.09799768,0.048395946621894836,-0.992571712,-0.111620717,0.14246447384357452,-0.457030356,-0.063443221,0.19628725945949554,-0.616855085,-0.097243413,0.22757099568843842,-0.732602179,-0.108150326,0.24958254396915436,-0.83915168,-0.111313641,ok
0,0,0,-0.125236049,-0.097582877,-0.027253294,-0.225094944,-0.276814342,-0.045894023,-0.297305733,-0.417414755,-0.072307423,-0.296086222,-0.542421222,-0.095095091,-0.094690226,-0.476127714,0.018428937,-0.170098424,-0.618870974,-0.047181148,-0.23450318,-0.606950462,-0.102487311,-0.26784718,-0.553028584,-0.130096585,-0.020262057,-0.520855665,-0.001498288,-0.055829361,-0.732481658,-0.037566196,-0.097979449,-0.870319605,-0.068848237,-0.132752895,-0.981505156,-0.088473074,0.064353004,-0.510550082,-0.035504702,0.066692844,-0.724421024,-0.076425776,0.05566154,-0.867671728,-0.099464521,0.044514418,-0.992834747,-0.110894904,0.14183320105075836,-0.453636914,-0.073608883,0.19719070196151733,-0.61052525,-0.10570626,0.23105916380882263,-0.723928571,-0.113177218,0.2581065893173218,-0.830175042,-0.114236891,ok
0,0,0,-0.11898756,-0.099583969,-0.036161486,-0.220798373,-0.261346132,-0.065145388,-0.299338698,-0.395227045,-0.100767575,-0.301006496,-0.526743352,-0.132718042,-0.096927769,-0.47707659,0.008297388,-0.1704804,-0.612915814,-0.065329567,-0.235092491,-0.600860655,-0.12750338,-0.269371867,-0.549984276,-0.159740463,-0.022117401,-0.521533906,-0.010630497,-0.059947222,-0.734437108,-0.051645216,-0.103265107,-0.869120002,-0.086434476,-0.139394253,-0.980696976,-0.108723342,0.063529193,-0.509082377,-0.044531971,0.065381452,-0.722679496,-0.089667901,0.054627389,-0.864644229,-0.112620667,0.042356458,-0.991381288,-0.123971768,0.1438257396221161,-0.448010802,-0.083341308,0.19876620173454285,-0.605359674,-0.118105218,0.23231163620948792,-0.717792332,-0.124445193,0.25771433115005493,-0.825692058,-0.124595873,ok
0,0,0,-0.120434187,-0.097874045,-0.035429467,-0.222416326,-0.257571191,-0.065157801,-0.302025944,-0.389819592,-0.101901397,-0.306619495,-0.520176351,-0.135052532,-0.101781994,-0.477295429,0.006690509,-0.177088276,-0.616160035,-0.068431839,-0.239217967,-0.598530769,-0.131529868,-0.270400763,-0.543570995,-0.164106503,-0.026499901,-0.522163212,-0.013145642,-0.064557895,-0.734196126,-0.055341396,-0.108504102,-0.867458224,-0.090759285,-0.145366549,-0.979709804,-0.113566577,0.059523765,-0.509377062,-0.047940012,0.062715322,-0.722794831,-0.093721166,0.052053802,-0.863476217,-0.116956815,0.040276434272527695,-0.990866244,-0.128693447,0.13981029391288757,-0.447820783,-0.087559812,0.19565947353839874,-0.604751885,-0.122453913,0.23039279878139496,-0.716038465,-0.12881802,0.2575002908706665,-0.824053764,-0.129091069,ok
0,0,0,-0.123284839,-0.098310128,-0.034993909,-0.226468027,-0.260048419,-0.064457931,-0.304102629,-0.392542839,-0.100848772,-0.308672011,-0.52089709,-0.133803442,-0.103988506,-0.474855185,0.002953302,-0.179595008,-0.61914289,-0.071310364,-0.24142018,-0.597264647,-0.133528963,-0.272108018,-0.537512422,-0.165613264,-0.026853925,-0.518630803,-0.016959976,-0.061920464,-0.731743693,-0.059429027,-0.108415261,-0.866441011,-0.095943771,-0.14881812,-0.980276704,-0.119864896,0.058801994,-0.505746126,-0.051198501,0.060482375,-0.721457183,-0.096712805,0.047353007,-0.862628877,-0.12145891,0.033462367951869965,-0.990322471,-0.134691194,0.13790366053581238,-0.444921672,-0.089996412,0.1920197606086731,-0.602833807,-0.124742262,0.22674553096294403,-0.714823008,-0.131783843,0.25443482398986816,-0.822565019,-0.132860884,ok
0,0,0,-0.121623471,-0.096550472,-0.033967748,-0.224744469,-0.256565958,-0.061964784,-0.300752908,-0.385885447,-0.096519671,-0.30629015,-0.513080597,-0.127881318,-0.106612936,-0.472668737,0.002776745,-0.182017043,-0.609639287,-0.070973419,-0.24321346,-0.589841783,-0.133201033,-0.275082856,-0.53337276,-0.165564999,-0.030803112,-0.517193496,-0.017710157,-0.067727946,-0.728558362,-0.061358653,-0.116097502,-0.864292026,-0.099141851,-0.158911958,-0.979513168,-0.123696811,0.054081931710243225,-0.504627526,-0.05213182,0.052616984,-0.718228936,-0.09958405,0.037552062422037125,-0.858641207,-0.126260981,0.022122198715806007,-0.986656308,-0.140185386,0.13259048759937286,-0.4433873,-0.090769112,0.18452468514442444,-0.603170216,-0.126182333,0.21829679608345032,-0.715294302,-0.133482784,0.2451077252626419,-0.822311997,-0.134661973,ok
0,0,0,-0.122158304,-0.097635612,-0.035214137,-0.228700474,-0.249812126,-0.065213054,-0.307795197,-0.37900883,-0.101656064,-0.31202051,-0.508997083,-0.134285957,-0.111924149,-0.471768409,0.003763321,-0.187987894,-0.608209133,-0.068829708,-0.25187701,-0.587390602,-0.129794613,-0.286404282,-0.529919326,-0.16122143,-0.036582459,-0.515992582,-0.015344921,-0.076701187,-0.726658165,-0.057589326,-0.125870749,-0.86105144,-0.093277216,-0.16876483,-0.976354957,-0.11648161,0.048432976,-0.505622685,-0.048693515,0.04706521,-0.7204386,-0.094662517,0.032042928,-0.862764001,-0.118616715,0.015778830274939537,-0.991309643,-0.130599648,0.128315732,-0.447228581,-0.086528458,0.17771746218204498,-0.609540224,-0.121166311,0.2096441239118576,-0.72401315,-0.127359197,0.23423558473587036,-0.83272028,-0.12747319,ok
0,0,0,-0.125309616,-0.093688481,-0.036129192,-0.235053167,-0.246678308,-0.065599501,-0.316063374,-0.375918061,-0.101472311,-0.32243368,-0.505354404,-0.133459896,-0.118679382,-0.47354275,0.005375384,-0.197947666,-0.608564377,-0.066525362,-0.26397872,-0.587428331,-0.127559245,-0.301130205,-0.530275464,-0.159226477,-0.044983096,-0.520295739,-0.012852663,-0.090324871,-0.728098512,-0.052704498,-0.141510993,-0.858416677,-0.08692307,-0.185761437,-0.969870746,-0.109324411,0.038943581,-0.512798071,-0.045589436,0.031403199,-0.726355314,-0.089439906,0.013402159325778484,-0.866244376,-0.111909248,-0.005220073,-0.992359519,-0.12326967,0.11844248324632645,-0.456923634,-0.083223641,0.16336949169635773,-0.617893755,-0.117326945,0.192524716,-0.731455743,-0.1232583,0.21447332203388214,-0.839030266,-0.123178393,ok
0,0,0,-0.127744615,-0.089898884,-0.033537164,-0.241422102,-0.237832189,-0.061814256,-0.32475847,-0.362530708,-0.096826382,-0.336109668,-0.488116503,-0.128672212,-0.132433504,-0.466305226,0.006360471,-0.217872456,-0.593801677,-0.067386277,-0.283570021,-0.567330718,-0.130380243,-0.318290681,-0.509107649,-0.163133577,-0.061277732,-0.517520845,-0.012925066,-0.113191418,-0.722436428,-0.054972433,-0.169360295,-0.847973466,-0.091145165,-0.218293026,-0.955527127,-0.114420429,0.023311622440814972,-0.514237642,-0.046420638,0.009971214,-0.729630589,-0.09175168,-0.012536975,-0.867394388,-0.115471676,-0.034668978,-0.991295218,-0.127011299,0.10497633367776871,-0.462191164,-0.084484622,0.14328783750534058,-0.630862474,-0.118187003,0.1688428521156311,-0.746579528,-0.123707958,0.1871022880077362,-0.854220092,-0.123212807,ok
0,0,0,-0.137709856,-0.07942602,-0.035435468,-0.261161715,-0.225074321,-0.06267941,-0.34760049,-0.348162174,-0.095996439,-0.358379722,-0.479578376,-0.12494836,-0.161007971,-0.46522817,0.00481839,-0.251665503,-0.595209897,-0.069753908,-0.314069629,-0.562436044,-0.131627783,-0.345573992,-0.496522337,-0.16222854,-0.088505834,-0.519811392,-0.012032996,-0.149417907,-0.719881535,-0.055455461,-0.211760208,-0.837510228,-0.090164497,-0.268166304,-0.938370705,-0.111560345,-0.002108374,-0.522391081,-0.043706141,-0.027506152,-0.733495176,-0.090185709,-0.058335386,-0.867818654,-0.114056468,-0.089281999,-0.988159597,-0.124776997,0.083373033,-0.478841543,-0.079922289,0.10796548426151276,-0.656905174,-0.113670386,0.12525396049022675,-0.775172651,-0.119391739,0.13629281520843506,-0.882485926,-0.118446909,ok
0,0,0,-0.142120302,-0.075943351,-0.029014129,-0.265977412,-0.213888332,-0.052953854,-0.355675846,-0.32454145,-0.083332241,-0.374444604,-0.449504703,-0.110287309,-0.177365094,-0.448229283,0.005930434,-0.276777446,-0.566750407,-0.07061471,-0.334195405,-0.536636233,-0.133828819,-0.36030376,-0.473015964,-0.164487526,-0.110293992,-0.510027528,-0.01356769,-0.183529586,-0.709741533,-0.057807449,-0.250627697,-0.821423531,-0.090864986,-0.311365873,-0.909302533,-0.110145129,-0.025686761,-0.519638658,-0.047298156,-0.056789156,-0.735401034,-0.093512818,-0.088646591,-0.868501961,-0.115848333,-0.120671101,-0.984784901,-0.125048831,0.05851341,-0.480724543,-0.085017517,0.077236451,-0.661928594,-0.118319094,0.089586265,-0.784166098,-0.123404622,0.095248289,-0.894671619,-0.121926613,ok
0,0,0,-0.145357877,-0.067111328,-0.032405112,-0.27547738,-0.192370266,-0.057880409,-0.372429192,-0.302102566,-0.089103602,-0.400851041,-0.429261684,-0.115872458,-0.195706308,-0.425824434,0.003072147,-0.297220737,-0.541812181,-0.075922765,-0.346459329,-0.497225493,-0.139757097,-0.361725062,-0.428245813,-0.170568675,-0.131834134,-0.495411843,-0.015254816,-0.214576989,-0.695546746,-0.062858999,-0.28384921,-0.810313046,-0.098506384,-0.345808417,-0.904559672,-0.120243847,-0.048438892,-0.514724374,-0.048276991,-0.082989909,-0.727924168,-0.099418201,-0.116070651,-0.860966802,-0.125460714,-0.150876105,-0.979045093,-0.136773899,0.038772486,-0.485461742,-0.08507169,0.054284483194351196,-0.66934073,-0.118892357,0.06516993,-0.792331517,-0.124319084,0.067903899,-0.901026487,-0.123796239,ok
0,0,0,-0.140911922,-0.051496822,-0.03370665,-0.272447139,-0.167973846,-0.059949771,-0.375596911,-0.268446505,-0.091684759,-0.414611101,-0.387711555,-0.119912051,-0.202043384,-0.412703395,0.00283179,-0.297130972,-0.516964853,-0.073125228,-0.348856002,-0.490042686,-0.135815382,-0.370469004,-0.436852008,-0.167068288,-0.142160222,-0.486010343,-0.01501181,-0.229324639,-0.677734494,-0.06027171,-0.300729871,-0.787113607,-0.09472096,-0.365032345,-0.879161298,-0.115873851,-0.05914183,-0.512311339,-0.047401492,-0.104105562,-0.726189792,-0.097533226,-0.139749661,-0.858826101,-0.123583578,-0.176419869,-0.974970877,-0.135306314,0.029470739886164665,-0.49047637,-0.083793797,0.040103003,-0.676107705,-0.118622124,0.048805218,-0.801555216,-0.12584874,0.048628102988004684,-0.912161946,-0.126812369,ok
0,0,0,-0.143750176,-0.046736706,-0.037430186,-0.278517753,-0.156926289,-0.065552332,-0.380747139,-0.259845763,-0.099030465,-0.420211852,-0.389560074,-0.128657058,-0.214779273,-0.408617705,0.004321259,-0.31592378,-0.497823685,-0.069478184,-0.364837825,-0.455471158,-0.131370142,-0.381352991,-0.400449127,-0.163460582,-0.154831082,-0.487099528,-0.0136942,-0.248687476,-0.670266926,-0.059159491,-0.321332186,-0.77653861,-0.096428394,-0.384515613,-0.870480418,-0.120645672,-0.071184851,-0.516213953,-0.046668936,-0.119327649,-0.724614561,-0.099697404,-0.159655601,-0.854629695,-0.129811004,-0.200637043,-0.968922198,-0.144687951,0.019770735874772072,-0.497095227,-0.08365868,0.027045093,-0.68291086,-0.122099847,0.032382861,-0.809412956,-0.132483289,0.027973324060440063,-0.92006278,-0.135918751,ok
0,0,0,-0.143124491,-0.040251344,-0.038753357,-0.281163663,-0.151541367,-0.065020747,-0.388813704,-0.254932731,-0.096397683,-0.423005968,-0.387006402,-0.124453962,-0.214049026,-0.398309439,0.007990886,-0.316249669,-0.484507501,-0.065439552,-0.369132519,-0.446804851,-0.129005298,-0.386819512,-0.397981107,-0.163135111,-0.15701285,-0.480151504,-0.0080141,-0.25283584,-0.661191106,-0.050916225,-0.326440603,-0.770651579,-0.087923132,-0.388133913,-0.867775083,-0.112916373,-0.074378505,-0.514296591,-0.039458431,-0.127110869,-0.720901608,-0.090621956,-0.168031961,-0.852146387,-0.120980032,-0.207767069,-0.968600452,-0.136550397,0.015292701311409473,-0.501812696,-0.075266421,0.020130688324570656,-0.684226036,-0.113879107,0.023892564699053764,-0.809642434,-0.125549644,0.018296909,-0.922194839,-0.130249053,ok
0,0,0,-0.143083766,-0.036055639,-0.037723657,-0.28006497,-0.147826567,-0.062915184,-0.387408614,-0.253228486,-0.093930304,-0.424892724,-0.385284245,-0.1207036,-0.21405074,-0.399327934,0.014310321770608425,-0.316443354,-0.496433765,-0.056779075,-0.369898379,-0.460094392,-0.118950069,-0.386499703,-0.407088548,-0.152028501,-0.158648878,-0.480673403,-0.001918373,-0.254074723,-0.663776755,-0.041741166,-0.326543719,-0.772830725,-0.07679148,-0.385826081,-0.867004335,-0.100310974,-0.077251896,-0.515481353,-0.033995569,-0.129769176,-0.721499622,-0.080682576,-0.169869632,-0.854182184,-0.107698843,-0.208157614,-0.970500946,-0.121648364,0.011640995740890503,-0.505885422,-0.071030378,0.016338679939508438,-0.688346565,-0.106280394,0.020540913566946983,-0.812384963,-0.115802944,0.016107311472296715,-0.923578978,-0.119209133,ok
0,0,0,-0.145817101,-0.045564767,-0.040434036,-0.279262006,-0.159998924,-0.067065284,-0.381800503,-0.266837925,-0.099434651,-0.416583657,-0.399983227,-0.127389789,-0.21350424,-0.400531977,0.012410295195877552,-0.312456757,-0.500364542,-0.065450296,-0.360657632,-0.468340397,-0.131687328,-0.372718036,-0.418405265,-0.165916711,-0.157372236,-0.482926637,-0.003272266,-0.247848749,-0.670206785,-0.047106668,-0.31839636,-0.783137977,-0.083429068,-0.376883596,-0.881109297,-0.106549464,-0.074773751,-0.51754117,-0.035489578,-0.123129979,-0.725994766,-0.084791861,-0.163436428,-0.85742712,-0.110106334,-0.202418819,-0.971741796,-0.12142659,0.015405929647386074,-0.505613744,-0.073196508,0.022847204,-0.686255336,-0.108699463,0.026289405301213264,-0.81037122,-0.116261661,0.021572360768914223,-0.921033919,-0.117180854,ok
0,0,0,-0.147504345,-0.048017912,-0.035905328,-0.280171633,-0.164150283,-0.061042398,-0.381165981,-0.272876978,-0.092717879,-0.41606757,-0.407165259,-0.120179042,-0.213635772,-0.408227026,0.015958613,-0.311695606,-0.506784379,-0.056893319,-0.359451383,-0.465248942,-0.120128646,-0.372115999,-0.409870833,-0.15314573,-0.154632121,-0.489255697,-0.001620286,-0.244056761,-0.674450576,-0.040236671,-0.313562244,-0.785805106,-0.074209392,-0.370597333,-0.882254124,-0.096998714,-0.070361942,-0.522022545,-0.035093673,-0.123099551,-0.723510027,-0.079096854,-0.1643489,-0.855433404,-0.102212362,-0.203190953,-0.972504795,-0.113789156,0.021837929263710976,-0.509890735,-0.073834196,0.026627939,-0.688161194,-0.105454765,0.029699493,-0.810499847,-0.110822126,0.025393811985850334,-0.920266509,-0.111206971,ok
0,0,0,-0.146579191,-0.044821739,-0.037569471,-0.283195317,-0.160739452,-0.064881846,-0.387297809,-0.27042225,-0.0986761,-0.411580831,-0.406505495,-0.12745744,-0.21435599,-0.410847545,0.012306828051805496,-0.313252717,-0.519396663,-0.062491156,-0.364117324,-0.470970064,-0.124749206,-0.377583802,-0.40335995,-0.155784994,-0.153256267,-0.487688184,-0.003738606,-0.239767984,-0.674891353,-0.04412616,-0.30932495,-0.787146211,-0.076861873,-0.368247569,-0.888322592,-0.097872972,-0.068256199,-0.517722249,-0.036024306,-0.116422221,-0.721150875,-0.08389812,-0.157135099,-0.854469895,-0.109124035,-0.196527272,-0.973029613,-0.120790333,0.023113431,-0.503676593,-0.073100477,0.035467416,-0.685050964,-0.10908094,0.044342723,-0.808365762,-0.117290102,0.045401833951473236,-0.919427633,-0.118438102,ok
